,alpha,sigma,only_negative_disturbances,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
31,0.75,1e-10,False,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
32,0.75,1e-10,False,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
33,0.75,1e-10,True,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
34,0.75,1e-10,True,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
35,0.75,1e-10,True,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
36,0.75,1e-08,False,ac1,0.11421052631578947,0.10684210526315789,0.10157894736842105,0.09894736842105263,1.0
37,0.75,1e-08,False,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
38,0.75,1e-08,False,std_dev,0.09578947368421052,0.08789473684210526,0.09052631578947369,0.08,1.0
39,0.75,1e-08,True,ac1,0.11421052631578947,0.10736842105263159,0.10105263157894737,0.09947368421052631,1.0
40,0.75,1e-08,True,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
41,0.75,1e-08,True,std_dev,0.0968421052631579,0.08789473684210526,0.09052631578947369,0.08,1.0
42,0.75,1e-06,False,ac1,0.11315789473684211,0.10894736842105263,0.09947368421052631,0.10052631578947369,1.0
43,0.75,1e-06,False,iqr,0.09947368421052631,0.09842105263157895,0.09421052631578947,0.09,1.0
44,0.75,1e-06,False,std_dev,0.09842105263157895,0.09,0.08894736842105264,0.08052631578947368,1.0
45,0.75,1e-06,True,ac1,0.11315789473684211,0.10631578947368421,0.10105263157894737,0.09842105263157895,1.0
46,0.75,1e-06,True,iqr,0.09894736842105263,0.0968421052631579,0.09473684210526316,0.09052631578947369,1.0
47,0.75,1e-06,True,std_dev,0.09842105263157895,0.09105263157894737,0.09,0.08105263157894736,1.0
48,0.75,0.0001,False,ac1,0.11458333333333333,0.11239035087719298,0.09210526315789473,0.10197368421052631,0.96
49,0.75,0.0001,False,iqr,0.09265350877192982,0.08771929824561403,0.08881578947368421,0.0800438596491228,0.96
50,0.75,0.0001,False,std_dev,0.1118421052631579,0.08223684210526316,0.04824561403508772,0.07456140350877193,0.96
51,0.75,0.0001,True,ac1,0.10408042578356003,0.11235955056179775,0.09580130100532229,0.10644589000591366,0.89
52,0.75,0.0001,True,iqr,0.10112359550561797,0.09934949733885275,0.09520993494973388,0.09343583678296866,0.89
53,0.75,0.0001,True,std_dev,0.11413364872856298,0.08752217622708457,0.050266114725014785,0.07746895328208162,0.89
54,0.75,0.001,False,ac1,0.10263157894736842,0.12039473684210526,0.06973684210526315,0.11052631578947368,0.8
